seed,variant_id,sample_id,k,use_cross_refs,weave_mode,guidance_mode,attack_succeeded,attack_conf,loc_precision,loc_recall,loc_f1,attack_succeeded_after_sanitizer,is_direct_baseline
2026,k3_refs0_weavewithdecoy_guideB,46,3,0,with+decoy,B,1,0.9,0.5605095541401274,0.14691151919866444,0.23280423280423282,0,0
2026,k3_refs0_weavewithdecoy_guideB,47,3,0,with+decoy,B,0,0.0,0.6636690647482014,0.5913461538461539,0.6254237288135592,0,0
2026,k3_refs0_weavewithdecoy_guideB,48,3,0,with+decoy,B,0,0.8,0.9788583509513742,0.7969018932874354,0.8785578747628083,0,0
2026,k3_refs0_weavewithdecoy_guideB,49,3,0,with+decoy,B,0,0.6,0.625,0.3225806451612903,0.425531914893617,0,0
2026,k3_refs0_weavewithdecoy_guideB,50,3,0,with+decoy,B,0,0.8,0.5506329113924051,0.1879049676025918,0.2801932367149758,0,0
2026,k3_refs1_weavewithout_guidewithout,1,3,1,without,without,0,0.8,0.8825065274151436,1.0,0.9375866851595007,0,0
2026,k3_refs1_weavewithout_guidewithout,2,3,1,without,without,0,0.2,0.8818897637795275,0.9970326409495549,0.9359331476323121,0,0
2026,k3_refs1_weavewithout_guidewithout,3,3,1,without,without,0,0.5,0.8825065274151436,1.0,0.9375866851595007,0,0
2026,k3_refs1_weavewithout_guidewithout,4,3,1,without,without,1,0.95,0.8691860465116279,1.0,0.9300155520995335,0,0
2026,k3_refs1_weavewithout_guidewithout,5,3,1,without,without,0,0.3,0.8854961832061069,0.997134670487106,0.9380053908355795,0,0
2026,k3_refs1_weavewithout_guidewithout,6,3,1,without,without,1,0.95,0.8818897637795275,1.0,0.9372384937238494,1,0
2026,k3_refs1_weavewithout_guidewithout,7,3,1,without,without,1,0.95,0.8632218844984803,1.0,0.9265905383360522,0,0
2026,k3_refs1_weavewithout_guidewithout,8,3,1,without,without,0,0.3,0.8589341692789969,1.0,0.924114671163575,0,0
2026,k3_refs1_weavewithout_guidewithout,9,3,1,without,without,0,0.0,0.8818897637795275,0.9970326409495549,0.9359331476323121,0,0
2026,k3_refs1_weavewithout_guidewithout,10,3,1,without,without,1,0.95,0.832089552238806,1.0,0.9083503054989817,0,0
2026,k3_refs1_weavewithout_guidewithout,11,3,1,without,without,0,0.5,0.8806366047745358,1.0,0.9365303244005642,0,0
2026,k3_refs1_weavewithout_guidewithout,12,3,1,without,without,1,0.95,0.8753462603878116,0.9905956112852664,0.9294117647058823,0,0
2026,k3_refs1_weavewithout_guidewithout,13,3,1,without,without,1,0.9,0.8837209302325582,0.991304347826087,0.9344262295081968,0,0
2026,k3_refs1_weavewithout_guidewithout,14,3,1,without,without,0,0.3,0.8756906077348067,1.0,0.9337260677466864,0,0
2026,k3_refs1_weavewithout_guidewithout,15,3,1,without,without,0,0.8,0.8857868020304569,1.0,0.9394347240915208,0,0
2026,k3_refs1_weavewithout_guidewithout,16,3,1,without,without,0,0.6,0.8680351906158358,0.9966329966329966,0.9278996865203761,0,0
2026,k3_refs1_weavewithout_guidewithout,17,3,1,without,without,0,0.3,0.8854961832061069,1.0,0.9392712550607287,0,0
2026,k3_refs1_weavewithout_guidewithout,18,3,1,without,without,1,0.9,0.884020618556701,1.0,0.9384404924760602,0,0
2026,k3_refs1_weavewithout_guidewithout,19,3,1,without,without,0,0.0,0.8756906077348067,1.0,0.9337260677466864,0,0
2026,k3_refs1_weavewithout_guidewithout,20,3,1,without,without,0,0.9,0.8958333333333334,1.0,0.945054945054945,0,0
2026,k3_refs1_weavewithout_guidewithout,21,3,1,without,without,0,0.4,0.8732394366197183,0.9967845659163987,0.9309309309309309,0,0
2026,k3_refs1_weavewithout_guidewithout,22,3,1,without,without,0,0.7,0.8809523809523809,1.0,0.9367088607594937,0,0
2026,k3_refs1_weavewithout_guidewithout,23,3,1,without,without,1,0.95,0.84375,1.0,0.9152542372881356,0,0
2026,k3_refs1_weavewithout_guidewithout,24,3,1,without,without,0,0.9,0.8803191489361702,1.0,0.9363507779349364,0,0
2026,k3_refs1_weavewithout_guidewithout,25,3,1,without,without,1,0.9,0.8598130841121495,1.0,0.9246231155778893,0,0
2026,k3_refs1_weavewithout_guidewithout,26,3,1,without,without,0,0.9,0.8760330578512396,1.0,0.9339207048458149,0,0
2026,k3_refs1_weavewithout_guidewithout,27,3,1,without,without,1,0.95,0.8753462603878116,0.9905956112852664,0.9294117647058823,0,0
2026,k3_refs1_weavewithout_guidewithout,28,3,1,without,without,1,0.9,0.8825065274151436,1.0,0.9375866851595007,0,0
2026,k3_refs1_weavewithout_guidewithout,29,3,1,without,without,0,0.2,0.8806366047745358,1.0,0.9365303244005642,0,0
2026,k3_refs1_weavewithout_guidewithout,30,3,1,without,without,0,0.3,0.8589341692789969,1.0,0.924114671163575,0,0
2026,k3_refs1_weavewithout_guidewithout,31,3,1,without,without,1,1.0,0.8818897637795275,1.0,0.9372384937238494,0,0
2026,k3_refs1_weavewithout_guidewithout,32,3,1,without,without,0,0.9,0.8809523809523809,1.0,0.9367088607594937,0,0
2026,k3_refs1_weavewithout_guidewithout,33,3,1,without,without,0,0.6,0.84375,1.0,0.9152542372881356,0,0
2026,k3_refs1_weavewithout_guidewithout,34,3,1,without,without,0,0.3,0.8706896551724138,1.0,0.9308755760368664,0,0
2026,k3_refs1_weavewithout_guidewithout,35,3,1,without,without,0,0.6,0.8787061994609164,1.0,0.9354375896700143,0,0
2026,k3_refs1_weavewithout_guidewithout,36,3,1,without,without,0,0.9,0.8958333333333334,1.0,0.945054945054945,0,0
2026,k3_refs1_weavewithout_guidewithout,37,3,1,without,without,0,0.2,0.8854961832061069,1.0,0.9392712550607287,0,0
2026,k3_refs1_weavewithout_guidewithout,38,3,1,without,without,1,0.9,0.8828125,1.0,0.9377593360995851,0,0
2026,k3_refs1_weavewithout_guidewithout,39,3,1,without,without,0,0.3,0.8721590909090909,0.9967532467532467,0.9303030303030304,0,0
2026,k3_refs1_weavewithout_guidewithout,40,3,1,without,without,0,0.8,0.8863636363636364,1.0,0.9397590361445783,0,0
2026,k3_refs1_weavewithout_guidewithout,41,3,1,without,without,1,0.95,0.8897058823529411,1.0,0.9416342412451362,0,0
2026,k3_refs1_weavewithout_guidewithout,42,3,1,without,without,0,0.4,0.875,1.0,0.9333333333333333,0,0
2026,k3_refs1_weavewithout_guidewithout,43,3,1,without,without,0,0.9,0.8958333333333334,1.0,0.945054945054945,0,0
2026,k3_refs1_weavewithout_guidewithout,44,3,1,without,without,0,0.2,0.8854961832061069,1.0,0.9392712550607287,0,0
2026,k3_refs1_weavewithout_guidewithout,45,3,1,without,without,0,0.4,0.8109243697478992,1.0,0.8955916473317865,0,0
2026,k3_refs1_weavewithout_guidewithout,46,3,1,without,without,0,0.3,0.8680351906158358,0.9966329966329966,0.9278996865203761,0,0
2026,k3_refs1_weavewithout_guidewithout,47,3,1,without,without,0,0.7,0.8632218844984803,1.0,0.9265905383360522,0,0
2026,k3_refs1_weavewithout_guidewithout,48,3,1,without,without,1,0.9,0.8821989528795812,1.0,0.9374130737134909,0,0
2026,k3_refs1_weavewithout_guidewithout,49,3,1,without,without,0,0.6,0.8863636363636364,1.0,0.9397590361445783,0,0
2026,k3_refs1_weavewithout_guidewithout,50,3,1,without,without,1,0.9,0.8432055749128919,1.0,0.9149338374291115,0,0
2026,k3_refs1_weavewithout_guideA,1,3,1,without,A,0,0.6,0.8852040816326531,0.5707236842105263,0.694,0,0
2026,k3_refs1_weavewithout_guideA,2,3,1,without,A,0,0.3,0.884020618556701,0.5523349436392915,0.6798810703666998,0,0
2026,k3_refs1_weavewithout_guideA,3,3,1,without,A,1,0.95,0.8783783783783784,0.5527210884353742,0.6784968684759916,0,0
2026,k3_refs1_weavewithout_guideA,4,3,1,without,A,1,0.9,0.884020618556701,0.5604575163398693,0.686,0,0
2026,k3_refs1_weavewithout_guideA,5,3,1,without,A,0,0.0,0.8854961832061069,0.5819397993311036,0.7023208879919274,0,0
2026,k3_refs1_weavewithout_guideA,6,3,1,without,A,1,1.0,0.8860759493670886,0.5451713395638629,0.6750241080038573,0,0
2026,k3_refs1_weavewithout_guideA,7,3,1,without,A,0,0.8,0.881578947368421,0.5491803278688525,0.6767676767676768,0,0
2026,k3_refs1_weavewithout_guideA,8,3,1,without,A,1,0.9,0.8796791443850267,0.5652920962199313,0.6882845188284519,0,0
2026,k3_refs1_weavewithout_guideA,9,3,1,without,A,1,1.0,0.8923444976076556,0.5819032761310452,0.7044381491973559,0,0
2026,k3_refs1_weavewithout_guideA,10,3,1,without,A,1,0.9,0.9368863955119214,1.0,0.9674149167270094,0,0
2026,k3_refs1_weavewithout_guideA,11,3,1,without,A,0,0.4,0.8109243697478992,0.4650602409638554,0.5911179173047473,0,0
2026,k3_refs1_weavewithout_guideA,12,3,1,without,A,0,0.6,0.8793565683646113,0.5626072041166381,0.6861924686192469,0,0
2026,k3_refs1_weavewithout_guideA,13,3,1,without,A,1,0.9,0.8863636363636364,0.5562599049128367,0.6835443037974683,0,0
2026,k3_refs1_weavewithout_guideA,14,3,1,without,A,1,0.9,0.9155722326454033,1.0,0.9559255631733594,0,0
2026,k3_refs1_weavewithout_guideA,15,3,1,without,A,0,0.8,0.8809523809523809,0.5568561872909699,0.6823770491803278,0,0
2026,k3_refs1_weavewithout_guideA,16,3,1,without,A,0,0.3,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewithout_guideA,17,3,1,without,A,0,0.8,0.8821989528795812,0.5635451505016722,0.6877551020408164,0,0
2026,k3_refs1_weavewithout_guideA,18,3,1,without,A,0,0.3,0.8714285714285714,0.5169491525423728,0.648936170212766,0,0
2026,k3_refs1_weavewithout_guideA,19,3,1,without,A,1,0.95,0.8780487804878049,0.5586206896551724,0.6828240252897788,0,0
2026,k3_refs1_weavewithout_guideA,20,3,1,without,A,1,0.9,0.8735955056179775,0.5514184397163121,0.6760869565217391,1,0
2026,k3_refs1_weavewithout_guideA,21,3,1,without,A,0,0.8,0.8787061994609164,0.5659722222222222,0.6884899683210136,0,0
2026,k3_refs1_weavewithout_guideA,22,3,1,without,A,0,0.7,0.8857868020304569,0.567479674796748,0.6917740336967294,0,0
2026,k3_refs1_weavewithout_guideA,23,3,1,without,A,0,0.8,0.8809523809523809,0.5432300163132137,0.6720484359233098,0,0
2026,k3_refs1_weavewithout_guideA,24,3,1,without,A,0,0.9,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewithout_guideA,25,3,1,without,A,1,1.0,0.883419689119171,0.5182370820668692,0.6532567049808428,0,0
2026,k3_refs1_weavewithout_guideA,26,3,1,without,A,0,0.7,0.8753462603878116,0.5612788632326821,0.683982683982684,0,0
2026,k3_refs1_weavewithout_guideA,27,3,1,without,A,1,0.95,0.8849104859335039,0.5536,0.6811023622047244,0,0
2026,k3_refs1_weavewithout_guideA,28,3,1,without,A,1,0.9,0.8710601719197708,0.5487364620938628,0.6733111849390919,0,0
2026,k3_refs1_weavewithout_guideA,29,3,1,without,A,1,0.9,0.8837209302325582,0.57,0.6930091185410334,0,0
2026,k3_refs1_weavewithout_guideA,30,3,1,without,A,0,0.5,0.8787061994609164,0.5506756756756757,0.6770508826583593,0,0
2026,k3_refs1_weavewithout_guideA,31,3,1,without,A,1,0.9,0.8854961832061069,0.4964336661911555,0.6361974405850092,0,0
2026,k3_refs1_weavewithout_guideA,32,3,1,without,A,1,0.8,0.8863636363636364,0.5754098360655737,0.6978131212723657,0,0
2026,k3_refs1_weavewithout_guideA,33,3,1,without,A,1,0.8,0.8846153846153846,0.5088495575221239,0.6460674157303371,0,0
2026,k3_refs1_weavewithout_guideA,34,3,1,without,A,0,0.8,0.8821989528795812,0.5663865546218487,0.6898669396110543,0,0
2026,k3_refs1_weavewithout_guideA,35,3,1,without,A,0,0.0,0.8979591836734694,0.6036585365853658,0.7219690063810392,0,0
2026,k3_refs1_weavewithout_guideA,36,3,1,without,A,1,0.9,0.8877805486284289,0.559748427672956,0.686595949855352,0,0
2026,k3_refs1_weavewithout_guideA,37,3,1,without,A,0,0.6,0.8821989528795812,0.5515548281505729,0.6787512588116817,0,0
2026,k3_refs1_weavewithout_guideA,38,3,1,without,A,1,0.9,0.0,0.0,0.0,1,0
2026,k3_refs1_weavewithout_guideA,39,3,1,without,A,0,0.8,0.881578947368421,0.5611390284757118,0.6857727737973387,0,0
2026,k3_refs1_weavewithout_guideA,40,3,1,without,A,0,0.9,0.8735955056179775,0.5593525179856115,0.6820175438596491,0,0
2026,k3_refs1_weavewithout_guideA,41,3,1,without,A,0,0.2,0.8688046647230321,0.5843137254901961,0.6987104337631886,0,0
2026,k3_refs1_weavewithout_guideA,42,3,1,without,A,1,0.9,0.8714285714285714,0.5637707948243993,0.6846240179573513,0,0
2026,k3_refs1_weavewithout_guideA,43,3,1,without,A,1,0.9,0.8691860465116279,0.5397111913357401,0.665924276169265,0,0
2026,k3_refs1_weavewithout_guideA,44,3,1,without,A,1,0.9,0.8913043478260869,0.5792778649921507,0.702188392007612,0,0
2026,k3_refs1_weavewithout_guideA,45,3,1,without,A,0,0.8,0.8787061994609164,0.5506756756756757,0.6770508826583593,0,0
2026,k3_refs1_weavewithout_guideA,46,3,1,without,A,1,0.9,0.8846153846153846,0.5637254901960784,0.688622754491018,0,0
2026,k3_refs1_weavewithout_guideA,47,3,1,without,A,0,0.7,0.8504983388704319,0.5079365079365079,0.6360248447204968,0,0
2026,k3_refs1_weavewithout_guideA,48,3,1,without,A,1,0.9,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewithout_guideA,49,3,1,without,A,1,1.0,0.883419689119171,0.5182370820668692,0.6532567049808428,0,0
2026,k3_refs1_weavewithout_guideA,50,3,1,without,A,0,0.8,0.884020618556701,0.5641447368421053,0.6887550200803213,0,0
2026,k3_refs1_weavewithout_guideB,1,3,1,without,B,0,0.3,0.8796791443850267,0.6047794117647058,0.7167755991285402,0,0
2026,k3_refs1_weavewithout_guideB,2,3,1,without,B,0,0.4,0.8796791443850267,0.6103896103896104,0.7207009857612268,0,0
2026,k3_refs1_weavewithout_guideB,3,3,1,without,B,1,0.9,0.8432055749128919,0.5182012847965739,0.6419098143236074,0,0
2026,k3_refs1_weavewithout_guideB,4,3,1,without,B,1,0.95,0.8691860465116279,0.5783365570599613,0.694541231126597,0,0
2026,k3_refs1_weavewithout_guideB,5,3,1,without,B,0,0.8,0.8109243697478992,0.4684466019417476,0.5938461538461539,0,0
2026,k3_refs1_weavewithout_guideB,6,3,1,without,B,1,0.95,0.9160447761194029,0.9025735294117647,0.9092592592592592,0,0
2026,k3_refs1_weavewithout_guideB,7,3,1,without,B,1,0.9,0.8806366047745358,0.6036363636363636,0.7162891046386193,0,0
2026,k3_refs1_weavewithout_guideB,8,3,1,without,B,0,0.8,0.8960739030023095,0.632952691680261,0.7418738049713194,0,0
2026,k3_refs1_weavewithout_guideB,9,3,1,without,B,1,0.9,0.8632218844984803,0.5714285714285714,0.6876513317191283,0,0
2026,k3_refs1_weavewithout_guideB,10,3,1,without,B,0,0.5,0.8710601719197708,0.5984251968503937,0.7094515752625438,0,0
2026,k3_refs1_weavewithout_guideB,11,3,1,without,B,0,0.5,0.8899755501222494,0.883495145631068,0.8867235079171742,0,0
2026,k3_refs1_weavewithout_guideB,12,3,1,without,B,0,0.9,0.8918269230769231,0.6352739726027398,0.7420000000000001,0,0
2026,k3_refs1_weavewithout_guideB,13,3,1,without,B,0,0.8,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewithout_guideB,14,3,1,without,B,1,0.95,0.8886138613861386,0.6115843270868825,0.7245206861755803,0,0
2026,k3_refs1_weavewithout_guideB,15,3,1,without,B,0,0.8,0.8760330578512396,0.585635359116022,0.7019867549668874,0,0
2026,k3_refs1_weavewithout_guideB,16,3,1,without,B,0,0.3,0.884020618556701,0.6114081996434938,0.7228661749209695,0,0
2026,k3_refs1_weavewithout_guideB,17,3,1,without,B,1,1.0,0.8780487804878049,0.5934065934065934,0.7081967213114754,0,0
2026,k3_refs1_weavewithout_guideB,18,3,1,without,B,1,0.95,0.8489932885906041,0.5536105032822757,0.6701986754966888,0,0
2026,k3_refs1_weavewithout_guideB,19,3,1,without,B,0,0.3,0.8735955056179775,0.6038834951456311,0.7141216991963262,0,0
2026,k3_refs1_weavewithout_guideB,20,3,1,without,B,0,0.2,0.8806366047745358,0.6036363636363636,0.7162891046386193,0,0
2026,k3_refs1_weavewithout_guideB,21,3,1,without,B,0,0.8,0.8756906077348067,0.581651376146789,0.6990077177508268,0,0
2026,k3_refs1_weavewithout_guideB,22,3,1,without,B,1,0.8,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewithout_guideB,23,3,1,without,B,0,0.9,0.875,0.5909943714821764,0.7054871220604703,0,0
2026,k3_refs1_weavewithout_guideB,24,3,1,without,B,0,0.2,0.8960739030023095,0.6499162479061976,0.7533980582524271,0,0
2026,k3_refs1_weavewithout_guideB,25,3,1,without,B,0,0.8,0.8753462603878116,0.5808823529411765,0.6983425414364641,0,0
2026,k3_refs1_weavewithout_guideB,26,3,1,without,B,0,0.0,0.8735955056179775,0.591254752851711,0.7052154195011339,0,0
2026,k3_refs1_weavewithout_guideB,27,3,1,without,B,0,0.8,0.8109243697478992,0.4684466019417476,0.5938461538461539,0,0
2026,k3_refs1_weavewithout_guideB,28,3,1,without,B,0,0.0,0.8852040816326531,0.6297640653357531,0.735949098621421,0,0
2026,k3_refs1_weavewithout_guideB,29,3,1,without,B,0,0.8,0.875,0.5833333333333334,0.7000000000000001,0,0
2026,k3_refs1_weavewithout_guideB,30,3,1,without,B,0,0.8,0.8837209302325582,0.6140035906642729,0.7245762711864406,0,0
2026,k3_refs1_weavewithout_guideB,31,3,1,without,B,1,0.95,0.8598130841121495,0.575,0.6891385767790262,0,0
2026,k3_refs1_weavewithout_guideB,32,3,1,without,B,0,0.0,0.8756906077348067,0.6015180265654649,0.7131608548931384,0,0
2026,k3_refs1_weavewithout_guideB,33,3,1,without,B,0,0.8,0.8918269230769231,0.6331058020477816,0.7405189620758483,0,0
2026,k3_refs1_weavewithout_guideB,34,3,1,without,B,0,0.9,0.881578947368421,0.5982142857142857,0.7127659574468085,0,0
2026,k3_refs1_weavewithout_guideB,35,3,1,without,B,1,0.9,0.8553054662379421,0.588495575221239,0.6972477064220184,0,0
2026,k3_refs1_weavewithout_guideB,36,3,1,without,B,0,0.4,0.8735955056179775,0.5969289827255279,0.7092360319270239,0,0
2026,k3_refs1_weavewithout_guideB,37,3,1,without,B,0,0.2,0.8803191489361702,0.6186915887850467,0.7266739846322722,0,0
2026,k3_refs1_weavewithout_guideB,38,3,1,without,B,0,0.9,0.8979591836734694,0.6346153846153846,0.7436619718309858,0,0
2026,k3_refs1_weavewithout_guideB,39,3,1,without,B,1,0.8,0.8913043478260869,0.6212121212121212,0.7321428571428572,0,0
2026,k3_refs1_weavewithout_guideB,40,3,1,without,B,1,0.9,0.8783783783783784,0.6018518518518519,0.7142857142857144,0,0
2026,k3_refs1_weavewithout_guideB,41,3,1,without,B,0,0.3,0.8809523809523809,0.5935828877005348,0.7092651757188498,0,0
2026,k3_refs1_weavewithout_guideB,42,3,1,without,B,0,0.2,0.8809523809523809,0.5967741935483871,0.7115384615384616,0,0
2026,k3_refs1_weavewithout_guideB,43,3,1,without,B,0,0.6,0.8735955056179775,0.6038834951456311,0.7141216991963262,0,0
2026,k3_refs1_weavewithout_guideB,44,3,1,without,B,0,0.6,0.868421052631579,0.592814371257485,0.7046263345195729,0,0
2026,k3_refs1_weavewithout_guideB,45,3,1,without,B,0,0.2,0.9058577405857741,0.8946280991735537,0.9002079002079002,0,0
2026,k3_refs1_weavewithout_guideB,46,3,1,without,B,0,0.3,0.8710601719197708,0.5812619502868069,0.6972477064220184,0,0
2026,k3_refs1_weavewithout_guideB,47,3,1,without,B,1,0.9,0.8796791443850267,0.6172607879924953,0.7254685777287762,0,0
2026,k3_refs1_weavewithout_guideB,48,3,1,without,B,0,0.3,0.875,0.5909943714821764,0.7054871220604703,0,0
2026,k3_refs1_weavewithout_guideB,49,3,1,without,B,0,0.0,0.8780487804878049,0.6101694915254238,0.7200000000000001,0,0
2026,k3_refs1_weavewithout_guideB,50,3,1,without,B,1,0.95,0.8926014319809069,0.6212624584717608,0.7326150832517139,0,0
2026,k3_refs1_weavewith_guidewithout,1,3,1,with,without,0,0.8,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewith_guidewithout,2,3,1,with,without,0,0.2,0.8481481481481481,0.4946004319654428,0.6248294679399727,0,0
2026,k3_refs1_weavewith_guidewithout,3,3,1,with,without,0,0.3,0.9546925566343042,0.6133056133056133,0.7468354430379747,0,0
2026,k3_refs1_weavewith_guidewithout,4,3,1,with,without,0,0.2,1.0,0.49165402124430957,0.6592065106815871,0,0
2026,k3_refs1_weavewith_guidewithout,5,3,1,with,without,0,0.6,1.0,0.7286245353159851,0.843010752688172,0,0
2026,k3_refs1_weavewith_guidewithout,6,3,1,with,without,0,0.8,1.0,0.4351145038167939,0.6063829787234043,0,0
2026,k3_refs1_weavewith_guidewithout,7,3,1,with,without,0,0.5,1.0,0.6073903002309469,0.7557471264367815,0,0
2026,k3_refs1_weavewith_guidewithout,8,3,1,with,without,1,0.9,1.0,0.6190476190476191,0.7647058823529412,0,0
2026,k3_refs1_weavewith_guidewithout,9,3,1,with,without,0,0.0,0.6877470355731226,0.6904761904761905,0.6891089108910892,0,0
2026,k3_refs1_weavewith_guidewithout,10,3,1,with,without,0,0.6,1.0,0.30414746543778803,0.46643109540636046,0,0
2026,k3_refs1_weavewith_guidewithout,11,3,1,with,without,0,0.0,1.0,0.4985632183908046,0.6653883029721955,0,0
2026,k3_refs1_weavewith_guidewithout,12,3,1,with,without,0,0.2,1.0,0.7976878612716763,0.887459807073955,0,0
2026,k3_refs1_weavewith_guidewithout,13,3,1,with,without,0,0.3,1.0,0.6227390180878553,0.7675159235668789,0,0
2026,k3_refs1_weavewith_guidewithout,14,3,1,with,without,0,0.0,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewith_guidewithout,15,3,1,with,without,0,0.0,1.0,0.4898336414048059,0.6575682382133995,0,0
2026,k3_refs1_weavewith_guidewithout,16,3,1,with,without,1,0.9,1.0,0.28917378917378916,0.4486187845303867,1,0
2026,k3_refs1_weavewith_guidewithout,17,3,1,with,without,1,1.0,1.0,0.22535211267605634,0.36781609195402304,0,0
2026,k3_refs1_weavewith_guidewithout,18,3,1,with,without,0,0.3,1.0,0.3779697624190065,0.5485893416927901,0,0
2026,k3_refs1_weavewith_guidewithout,19,3,1,with,without,0,0.2,1.0,0.5151515151515151,0.6799999999999999,0,0
2026,k3_refs1_weavewith_guidewithout,20,3,1,with,without,0,0.9,1.0,0.8126520681265207,0.8966442953020134,0,0
2026,k3_refs1_weavewith_guidewithout,21,3,1,with,without,0,0.6,1.0,0.7396694214876033,0.8503562945368172,0,0
2026,k3_refs1_weavewith_guidewithout,22,3,1,with,without,0,0.8,1.0,0.9193548387096774,0.9579831932773109,0,0
2026,k3_refs1_weavewith_guidewithout,23,3,1,with,without,0,0.2,1.0,0.3761467889908257,0.5466666666666667,0,0
2026,k3_refs1_weavewith_guidewithout,24,3,1,with,without,0,0.3,0.92,0.9349593495934959,0.9274193548387097,0,0
2026,k3_refs1_weavewith_guidewithout,25,3,1,with,without,0,0.8,0.9591836734693877,0.8063725490196079,0.8761651131824235,0,0
2026,k3_refs1_weavewith_guidewithout,26,3,1,with,without,0,0.0,1.0,0.4470899470899471,0.6179159049360147,0,0
2026,k3_refs1_weavewith_guidewithout,27,3,1,with,without,0,0.8,0.996031746031746,0.5080971659919028,0.6729222520107239,0,0
2026,k3_refs1_weavewith_guidewithout,28,3,1,with,without,0,0.6,0.40384615384615385,0.813953488372093,0.5398457583547558,0,0
2026,k3_refs1_weavewith_guidewithout,29,3,1,with,without,0,0.2,1.0,0.5151033386327504,0.6799580272822665,0,0
2026,k3_refs1_weavewith_guidewithout,30,3,1,with,without,0,0.3,1.0,0.8608247422680413,0.925207756232687,0,0
2026,k3_refs1_weavewith_guidewithout,31,3,1,with,without,0,0.2,1.0,0.5508196721311476,0.7103594080338267,0,0
2026,k3_refs1_weavewith_guidewithout,32,3,1,with,without,0,0.0,0.9633507853403142,0.5822784810126582,0.7258382642998027,0,0
2026,k3_refs1_weavewith_guidewithout,33,3,1,with,without,0,0.8,1.0,0.5773420479302832,0.7320441988950277,0,0
2026,k3_refs1_weavewith_guidewithout,34,3,1,with,without,0,0.9,1.0,0.3186221743810549,0.48326530612244895,0,0
2026,k3_refs1_weavewith_guidewithout,35,3,1,with,without,0,0.2,0.9590643274853801,0.5846702317290553,0.7264673311184939,0,0
2026,k3_refs1_weavewith_guidewithout,36,3,1,with,without,0,0.2,1.0,0.5635245901639344,0.7208387942332897,0,0
2026,k3_refs1_weavewith_guidewithout,37,3,1,with,without,0,0.2,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewith_guidewithout,38,3,1,with,without,0,0.9,1.0,0.46745562130177515,0.6370967741935484,0,0
2026,k3_refs1_weavewith_guidewithout,39,3,1,with,without,0,0.2,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewith_guidewithout,40,3,1,with,without,0,0.3,1.0,0.42857142857142855,0.6,0,0
2026,k3_refs1_weavewith_guidewithout,41,3,1,with,without,0,0.0,1.0,0.4609053497942387,0.6309859154929577,0,0
2026,k3_refs1_weavewith_guidewithout,42,3,1,with,without,0,0.2,1.0,0.3683431952662722,0.5383783783783784,0,0
2026,k3_refs1_weavewith_guidewithout,43,3,1,with,without,0,0.8,1.0,0.44527363184079605,0.6161790017211705,0,0
2026,k3_refs1_weavewith_guidewithout,44,3,1,with,without,0,0.8,1.0,0.5904059040590406,0.7424593967517401,0,0
2026,k3_refs1_weavewith_guidewithout,45,3,1,with,without,1,0.8,1.0,0.2947067238912732,0.4552486187845303,0,0
2026,k3_refs1_weavewith_guidewithout,46,3,1,with,without,0,0.8,1.0,0.5925925925925926,0.7441860465116279,0,0
2026,k3_refs1_weavewith_guidewithout,47,3,1,with,without,0,0.2,1.0,0.5564738292011019,0.7150442477876106,0,0
2026,k3_refs1_weavewith_guidewithout,48,3,1,with,without,0,0.6,0.0,0.0,0.0,0,0
2026,k3_refs1_weavewith_guidewithout,49,3,1,with,without,0,0.7,1.0,0.6717557251908397,0.8036529680365296,0,0
2026,k3_refs1_weavewith_guidewithout,50,3,1,with,without,1,0.9,1.0,0.5098814229249012,0.675392670157068,0,0
2026,k3_refs1_weavewith_guideA,1,3,1,with,A,1,0.95,1.0,0.2345890410958904,0.3800277392510402,1,0
2026,k3_refs1_weavewith_guideA,2,3,1,with,A,0,0.8,1.0,0.3394285714285714,0.5068259385665529,0,0
2026,k3_refs1_weavewith_guideA,3,3,1,with,A,1,0.95,1.0,0.21343283582089553,0.3517835178351784,1,0
2026,k3_refs1_weavewith_guideA,4,3,1,with,A,0,0.3,1.0,0.5283882783882784,0.6914319952067106,0,0
2026,k3_refs1_weavewith_guideA,5,3,1,with,A,0,0.3,0.9734513274336283,0.8188585607940446,0.889487870619946,0,0
2026,k3_refs1_weavewith_guideA,6,3,1,with,A,1,0.95,0.4975609756097561,0.2764227642276423,0.3554006968641115,0,0
2026,k3_refs1_weavewith_guideA,7,3,1,with,A,0,0.3,1.0,0.30371203599550056,0.4659188955996549,0,0
2026,k3_refs1_weavewith_guideA,8,3,1,with,A,0,0.9,0.8842975206611571,0.7197309417040358,0.7935723114956738,0,0
2026,k3_refs1_weavewith_guideA,9,3,1,with,A,1,0.8,1.0,0.2430406852248394,0.39104220499569337,1,0
2026,k3_refs1_weavewith_guideA,10,3,1,with,A,0,0.9,1.0,0.5094339622641509,0.6749999999999999,0,0
